RecipeName,Textbox9,Textbox10,Textbox11,Textbox12,Textbox15,Textbox19,Textbox20,Textbox29,Textbox23,Textbox24,Textbox30,Textbox27,Textbox28,Textbox49,Textbox51,Textbox53,IngName,IngQty,IngUofM,IngYieldPercent,IngInstructions,Cost,CostPerPortion,Cost1,CostPerPortion1,RecipeSteps,Textbox33,Textbox40,Textbox46,Textbox35,Textbox42,Textbox38,Textbox44
BATCH Coconut Ginger Sauce,48.00,Quart,4.00,OZ-fl,384.00,8.40,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Ginger Chopped,2.50,Quart,100.0,,6.6235,0.0172,105.3664,0.2744,,0.00,,,0.00,,0.00,
BATCH Coconut Ginger Sauce,48.00,Quart,4.00,OZ-fl,384.00,8.40,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,0.25,Cup,100.0,,0.2073,0.0005,105.3664,0.2744,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",1.00,Quart,100.0,,2.8386,2.8386,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Onion Red Sliced,43.60,lb,100.0,,52.5536,52.5536,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",8.00,OZ-fl,100.0,,0.7096,0.7096,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Coriander Seed",4.00,Quart,100.0,,5.6852,5.6852,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Herb, Curry Leaves",1.00,Quart,100.0,,4.3350,4.3350,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Red Chili Whole",700.00,Gram,100.0,,6.7739,6.7739,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Tamarind Puree,12.00,Quart,100.0,,16.5000,16.5000,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,22.00,OZ-fl,100.0,,2.2803,2.2803,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Jaggery Powder",0.75,Cup,100.0,,0.6561,0.6561,92.3323,92.3323,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",8.00,OZ-fl,100.0,,0.7096,0.7096,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Mustard Seed",2.00,OZ-fl,100.0,,0.2248,0.2248,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Lentil, Urad Dal",6.00,OZ-fl,100.0,,0.4921,0.4921,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Red Chili Whole",12.00,Each,100.0,,0.0659,0.0659,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Ginger Chopped,8.00,OZ-fl,100.0,,0.6624,0.6624,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Herb, Curry Leaves",8.00,OZ-fl,100.0,,1.0838,1.0838,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Peppers Jalapeno Chopped,8.00,OZ-fl,100.0,,0.6936,0.6936,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Red Chili Powder",2.00,OZ-fl,100.0,,0.2783,0.2783,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Kashmiri Chili Powder",2.00,OZ-fl,100.0,,0.4217,0.4217,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Coriander Powder",6.00,OZ-fl,100.0,,0.4121,0.4121,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Turmeric Powder",1.00,OZ-fl,100.0,,0.1030,0.1030,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,0.50,Cup,100.0,,0.4146,0.4146,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,2.00,OZ-fl,100.0,,0.2073,0.2073,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,1.00,Teaspoon,100.0,,0.0173,0.0173,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Jaggery Powder",36.00,OZ-fl,100.0,,3.9367,3.9367,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Berry, Cranberry, Frozen",4.00,Bag-5lb,100.0,,46.9002,46.9002,56.6234,56.6234,,0.00,,,0.00,,0.00,
BATCH Eggplant Cooked,26.10,OZ-wt,2.40,OZ-wt,10.88,2.40,OZ-wt,=,2.00,OZ-fl,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,BATCH Eggplant Marinated,45.50,OZ-wt,100.0,,5.0567,0.4648,5.0567,0.4648,,0.00,1 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,YIELD Eggplant Cubed,35.40,lb,100.0,,56.1996,56.1996,98.6892,98.6892,,0.00,3 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,"Paste, Gochujang",6.00,Cup,100.0,,11.4547,11.4547,98.6892,98.6892,,0.00,3 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,YIELD Garlic Chopped,4.00,Cup,100.0,,13.1103,13.1103,98.6892,98.6892,,0.00,3 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,NEST Cumin Seeds Toasted,2.00,Cup,100.0,,2.3048,2.3048,98.6892,98.6892,,0.00,3 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,BATCH Kokum Vinaigrette,6.00,Quart,100.0,,15.6198,15.6198,98.6892,98.6892,,0.00,3 D,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Fenugreek Seed",0.25,Cup,100.0,,0.1998,0.1998,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Herb, Curry Leaves",0.50,Cup,100.0,,0.5419,0.5419,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Cardamom Green",2.00,Tablespoon,100.0,,0.7653,0.7653,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Cinnamon Stick",2.00,Each,100.0,,0.0899,0.0899,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Ajwain Seed",0.25,Cup,100.0,,0.1856,0.1856,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Clove",2.00,Tablespoon,100.0,,0.2222,0.2222,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Black Pepper Whole Telicherry",2.00,Tablespoon,100.0,,0.1746,0.1746,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Cumin Seeds",0.25,Cup,100.0,,0.2881,0.2881,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Coriander Seed",0.25,Cup,100.0,,0.0888,0.0888,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Star Anise",0.25,Cup,100.0,,0.2047,0.2047,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,Ginger,2.00,OZ-wt,100.0,,0.2190,0.2190,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,BATCH Simple Syrup,5.00,Quart,100.0,,5.5293,5.5293,8.5092,8.5092,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables,4.80,lb,2.00,Quart,2.23,4.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,"Potatoes, Sweet Diced",2.50,lb,100.0,,10.0500,4.5067,17.9069,8.0300,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables,4.80,lb,2.00,Quart,2.23,4.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,"Carrot, Diced ",1.00,lb,100.0,,3.2700,1.4664,17.9069,8.0300,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables,4.80,lb,2.00,Quart,2.23,4.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,YIELD Cauliflower Florets,1.50,lb,100.0,,3.3770,1.5144,17.9069,8.0300,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables,4.80,lb,2.00,Quart,2.23,4.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,Green Peas,1.50,Cup,100.0,,1.2099,0.5425,17.9069,8.0300,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables Cooked,2.12,lb,2.12,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,EVERMADE Chickpea Formula,1.00,Cup,100.0,,1.4168,1.4168,9.4376,9.4376,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables Cooked,2.12,lb,2.12,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,BATCH Harvest Vegetables,2.00,Quart,100.0,,8.0208,8.0208,9.4376,9.4376,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,EVERMADE That Fire Hot Sauce,1.00,Teaspoon,100.0,,0.0578,0.0008,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Vinegar Distilled White,2.00,Cup,100.0,,0.3988,0.0055,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Mustard, Dijon",0.50,Cup,100.0,,0.7249,0.0101,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Amchur Powder",0.25,Cup,100.0,,0.3177,0.0044,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Chaat Masala",0.25,Cup,100.0,,0.7710,0.0107,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Mint Leaf Crush",2.00,Tablespoon,100.0,,0.0619,0.0009,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,2.50,Tablespoon,100.0,,0.1296,0.0018,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, White Pepper",1.00,Tablespoon,100.0,,0.1832,0.0025,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",1.50,Quart,100.0,,4.2579,0.0591,6.9028,0.0958,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Corn, Frozen",2.00,Bag-2.5lb,100.0,,5.0200,5.0200,5.4127,5.4127,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Juice, Lime",8.00,Teaspoon,100.0,,0.1973,0.1973,5.4127,5.4127,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Amchur Powder",1.00,Teaspoon,100.0,,0.0265,0.0265,5.4127,5.4127,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Chaat Masala",1.00,Teaspoon,100.0,,0.0642,0.0642,5.4127,5.4127,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Kashmiri Chili Powder",0.50,Teaspoon,100.0,,0.0176,0.0176,5.4127,5.4127,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Cilantro Chopped,2.00,Tablespoon,100.0,,0.0612,0.0612,5.4127,5.4127,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,1.50,Teaspoon,100.0,,0.0259,0.0259,5.4127,5.4127,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Yogurt,8.00,Quart,100.0,,24.5228,0.7440,28.1821,0.8551,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Sugar,2.25,Cup,100.0,,0.9849,0.0299,28.1821,0.8551,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Cardamom Ground,1.50,Teaspoon,100.0,,0.2417,0.0073,28.1821,0.8551,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Nuts, Almonds",0.33,Cup,100.0,,0.4579,0.0139,28.1821,0.8551,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Milk, Oat",2.00,Tablespoon,100.0,,0.1119,0.0034,28.1821,0.8551,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Pistachios Chopped,0.33,Cup,100.0,,1.2806,0.0389,28.1821,0.8551,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Saffron",0.50,Teaspoon,100.0,,0.5823,0.0177,28.1821,0.8551,,0.00,,,0.00,,0.00,
BATCH Jackfruit Blanched,18.60,lb,18.60,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,Jackfruit,16.00,Each,100.0,,27.2000,27.2000,28.1310,28.1310,,0.00,,,0.00,,0.00,
BATCH Jackfruit Blanched,18.60,lb,18.60,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,"Spice, Turmeric Powder",6.00,Tablespoon,100.0,,0.3091,0.3091,28.1310,28.1310,,0.00,,,0.00,,0.00,
BATCH Jackfruit Blanched,18.60,lb,18.60,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,Salt,0.75,Cup,100.0,,0.6219,0.6219,28.1310,28.1310,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,BATCH Jackfruit Blanched,3.20,lb,100.0,,4.8397,0.4310,9.1477,0.8148,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,"Oil, Coconut",0.50,Cup,100.0,,0.8576,0.0764,9.1477,0.8148,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,YIELD Garlic Sliced,0.50,Cup,100.0,,0.8676,0.0773,9.1477,0.8148,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,"Herb, Curry Leaves",1.00,OZ-fl,100.0,,0.1355,0.0121,9.1477,0.8148,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,"Spice, Pepper Red Flake/Crushed",1.00,Teaspoon,100.0,,0.0187,0.0017,9.1477,0.8148,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,"Shallot, Sliced",2.00,Cup,100.0,,2.4200,0.2155,9.1477,0.8148,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,Salt,0.50,Teaspoon,100.0,,0.0086,0.0008,9.1477,0.8148,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,2.00,Teaspoon,100.0,,0.0346,0.0001,10.4130,0.0275,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Chaat Masala",3.00,Tablespoon,100.0,,0.5782,0.0015,10.4130,0.0275,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Juice, Lemon",0.25,Cup,100.0,,0.3326,0.0009,10.4130,0.0275,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Cilantro Chopped,0.25,Cup,100.0,,0.1225,0.0003,10.4130,0.0275,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Peppers Jalapeno Chopped,2.00,Tablespoon,100.0,,0.0867,0.0002,10.4130,0.0275,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Tomato Chopped,2.00,Quart,100.0,,5.4574,0.0144,10.4130,0.0275,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Onion Red Chopped,1.00,Quart,100.0,,2.1020,0.0056,10.4130,0.0275,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Cucumber Chopped,2.00,Quart,100.0,,1.6990,0.0045,10.4130,0.0275,,0.00,,,0.00,,0.00,
