RecipeName,Textbox9,Textbox10,Textbox11,Textbox12,Textbox15,Textbox19,Textbox20,Textbox29,Textbox23,Textbox24,Textbox30,Textbox27,Textbox28,Textbox49,Textbox51,Textbox53,IngName,IngQty,IngUofM,IngYieldPercent,IngInstructions,Cost,CostPerPortion,Cost1,CostPerPortion1,RecipeSteps,Textbox33,Textbox40,Textbox46,Textbox35,Textbox42,Textbox38,Textbox44
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Red Chili Whole",700.00,Gram,100.0,,6.7739,6.7739,76.2742,76.2742,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Tamarind Puree,12.00,Quart,100.0,,16.5000,16.5000,76.2742,76.2742,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,22.00,OZ-fl,100.0,,2.2380,2.2380,76.2742,76.2742,,0.00,,,0.00,,0.00,
BATCH Coriander Chili Chutney,23.57,Quart,23.57,Quart,1.00,2.30,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Jaggery Powder",0.75,Cup,100.0,,0.6561,0.6561,76.2742,76.2742,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",8.00,OZ-fl,100.0,,0.6742,0.6742,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Mustard Seed",2.00,OZ-fl,100.0,,0.2248,0.2248,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Lentil, Urad Dal",6.00,OZ-fl,100.0,,0.3875,0.3875,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Red Chili Whole",12.00,Each,100.0,,0.0659,0.0659,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Ginger Chopped,8.00,OZ-fl,100.0,,0.6989,0.6989,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Herb, Curry Leaves",8.00,OZ-fl,100.0,,1.0900,1.0900,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Peppers Jalapeno Chopped,8.00,OZ-fl,100.0,,0.6936,0.6936,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Red Chili Powder",2.00,OZ-fl,100.0,,0.2783,0.2783,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Kashmiri Chili Powder",2.00,OZ-fl,100.0,,0.4217,0.4217,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Coriander Powder",6.00,OZ-fl,100.0,,0.4121,0.4121,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Turmeric Powder",1.00,OZ-fl,100.0,,0.1030,0.1030,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,0.50,Cup,100.0,,0.4069,0.4069,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,2.00,OZ-fl,100.0,,0.2035,0.2035,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,1.00,Teaspoon,100.0,,0.0170,0.0170,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Jaggery Powder",36.00,OZ-fl,100.0,,3.9367,3.9367,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Cranberry Chutney,19.00,Quart,19.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Berry, Cranberry, Frozen",4.00,Bag-5lb,100.0,,46.9002,46.9002,56.5143,56.5143,,0.00,,,0.00,,0.00,
BATCH Eggplant Cooked,26.10,OZ-wt,2.40,OZ-wt,10.88,2.40,OZ-wt,=,2.00,OZ-fl,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,BATCH Eggplant Marinated,45.50,OZ-wt,100.0,,4.0834,0.3753,4.0834,0.3753,,0.00,1 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,YIELD Eggplant Cubed,35.40,lb,100.0,,41.4060,41.4060,79.6949,79.6949,,0.00,3 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,"Paste, Gochujang",6.00,Cup,100.0,,11.4547,11.4547,79.6949,79.6949,,0.00,3 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,YIELD Garlic Chopped,4.00,Cup,100.0,,9.4239,9.4239,79.6949,79.6949,,0.00,3 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,NEST Cumin Seeds Toasted,2.00,Cup,100.0,,2.3048,2.3048,79.6949,79.6949,,0.00,3 D,,0.00,,0.00,
BATCH Eggplant Marinated,55.50,lb,55.50,lb,1.00,45.50,OZ-wt,=,2.00,Quart,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,BATCH Kokum Vinaigrette,6.00,Quart,100.0,,15.1055,15.1055,79.6949,79.6949,,0.00,3 D,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Fenugreek Seed",0.25,Cup,100.0,,0.1998,0.1998,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Herb, Curry Leaves",0.50,Cup,100.0,,0.5450,0.5450,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Cardamom Green",2.00,Tablespoon,100.0,,0.8591,0.8591,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Cinnamon Stick",2.00,Each,100.0,,0.0899,0.0899,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Ajwain Seed",0.25,Cup,100.0,,0.1856,0.1856,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Clove",2.00,Tablespoon,100.0,,0.2594,0.2594,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Black Pepper Whole Telicherry",2.00,Tablespoon,100.0,,0.2883,0.2883,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Cumin Seeds",0.25,Cup,100.0,,0.2881,0.2881,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Coriander Seed",0.25,Cup,100.0,,0.0888,0.0888,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Spice, Star Anise",0.25,Cup,100.0,,0.2047,0.2047,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,Ginger,2.00,OZ-wt,100.0,,0.2310,0.2310,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Gin + Tonic Masala Syrup,5.00,Quart,5.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,BATCH Simple Syrup,5.00,Quart,100.0,,5.5307,5.5307,8.7704,8.7704,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables,4.80,lb,2.00,Quart,2.23,4.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,"Potatoes, Sweet Diced",2.50,lb,100.0,,7.5000,3.3632,15.9971,7.1735,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables,4.80,lb,2.00,Quart,2.23,4.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,"Carrot, Diced ",1.00,lb,100.0,,3.2600,1.4619,15.9971,7.1735,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables,4.80,lb,2.00,Quart,2.23,4.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,YIELD Cauliflower Florets,1.50,lb,100.0,,4.0272,1.8059,15.9971,7.1735,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables,4.80,lb,2.00,Quart,2.23,4.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,Green Peas,1.50,Cup,100.0,,1.2099,0.5425,15.9971,7.1735,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables Cooked,2.12,lb,2.12,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,EVERMADE Chickpea Formula,1.00,Cup,100.0,,1.7714,1.7714,8.9368,8.9368,,0.00,,,0.00,,0.00,
BATCH Harvest Vegetables Cooked,2.12,lb,2.12,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,BATCH Harvest Vegetables,2.00,Quart,100.0,,7.1654,7.1654,8.9368,8.9368,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,EVERMADE That Fire Hot Sauce,1.00,Teaspoon,100.0,,0.0578,0.0008,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Vinegar Distilled White,2.00,Cup,100.0,,0.3988,0.0055,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Mustard, Dijon",0.50,Cup,100.0,,0.7249,0.0101,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Amchur Powder",0.25,Cup,100.0,,0.3177,0.0044,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Chaat Masala",0.25,Cup,100.0,,0.7710,0.0107,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Mint Leaf Crush",2.00,Tablespoon,100.0,,0.0619,0.0009,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,2.50,Tablespoon,100.0,,0.1272,0.0018,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, White Pepper",1.00,Tablespoon,100.0,,0.1832,0.0025,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH House Vinaigrette,2.25,Quart,1.00,OZ-fl,72.00,8.80,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",1.50,Quart,100.0,,4.0450,0.0562,6.6875,0.0929,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Corn, Frozen",2.00,Bag-2.5lb,100.0,,5.0167,5.0167,5.3857,5.3857,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Juice, Lime",8.00,Teaspoon,100.0,,0.1889,0.1889,5.3857,5.3857,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Amchur Powder",1.00,Teaspoon,100.0,,0.0265,0.0265,5.3857,5.3857,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Chaat Masala",1.00,Teaspoon,100.0,,0.0642,0.0642,5.3857,5.3857,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Kashmiri Chili Powder",0.50,Teaspoon,100.0,,0.0176,0.0176,5.3857,5.3857,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Cilantro Chopped,2.00,Tablespoon,100.0,,0.0464,0.0464,5.3857,5.3857,,0.00,,,0.00,,0.00,
BATCH Indian Street Corn,6.00,Quart,6.00,Quart,1.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,1.50,Teaspoon,100.0,,0.0254,0.0254,5.3857,5.3857,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Yogurt,8.00,Quart,100.0,,19.6000,0.5947,23.5996,0.7161,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Sugar,2.25,Cup,100.0,,0.9852,0.0299,23.5996,0.7161,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Cardamom Ground,1.50,Teaspoon,100.0,,0.2713,0.0082,23.5996,0.7161,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Nuts, Almonds",0.33,Cup,100.0,,0.4742,0.0144,23.5996,0.7161,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Milk, Oat",2.00,Tablespoon,100.0,,0.1119,0.0034,23.5996,0.7161,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Pistachios Chopped,0.33,Cup,100.0,,1.2806,0.0389,23.5996,0.7161,,0.00,,,0.00,,0.00,
BATCH Indian Yogurt,5.15,Quart,5.00,OZ-fl,32.96,,Inactive,=,1.00,Cont-5oz-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Saffron",0.50,Teaspoon,100.0,,0.8764,0.0266,23.5996,0.7161,,0.00,,,0.00,,0.00,
BATCH Jackfruit Blanched,18.60,lb,18.60,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,Jackfruit,16.00,Each,100.0,,27.2000,27.2000,28.1195,28.1195,,0.00,,,0.00,,0.00,
BATCH Jackfruit Blanched,18.60,lb,18.60,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,"Spice, Turmeric Powder",6.00,Tablespoon,100.0,,0.3091,0.3091,28.1195,28.1195,,0.00,,,0.00,,0.00,
BATCH Jackfruit Blanched,18.60,lb,18.60,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,COGS - Produce,Inventory - Prepped Food,Salt,0.75,Cup,100.0,,0.6104,0.6104,28.1195,28.1195,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,BATCH Jackfruit Blanched,3.20,lb,100.0,,4.8378,0.4308,8.9025,0.7928,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,"Oil, Coconut",0.50,Cup,100.0,,0.8576,0.0764,8.9025,0.7928,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,YIELD Garlic Sliced,0.50,Cup,100.0,,0.6236,0.0555,8.9025,0.7928,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,"Herb, Curry Leaves",1.00,OZ-fl,100.0,,0.1363,0.0121,8.9025,0.7928,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,"Spice, Pepper Red Flake/Crushed",1.00,Teaspoon,100.0,,0.0187,0.0017,8.9025,0.7928,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,"Shallot, Sliced",2.00,Cup,100.0,,2.4200,0.2155,8.9025,0.7928,,0.00,,,0.00,,0.00,
BATCH Jackfruit Cooked,3.30,lb,4.70,OZ-wt,11.23,4.70,OZ-wt,=,4.00,OZ-fl,=,,Inactive,No,,,Salt,0.50,Teaspoon,100.0,,0.0085,0.0008,8.9025,0.7928,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,2.00,Teaspoon,100.0,,0.0339,0.0001,10.5311,0.0278,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Chaat Masala",3.00,Tablespoon,100.0,,0.5782,0.0015,10.5311,0.0278,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Juice, Lemon",0.25,Cup,100.0,,0.3303,0.0009,10.5311,0.0278,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Cilantro Chopped,0.25,Cup,100.0,,0.0929,0.0002,10.5311,0.0278,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Peppers Jalapeno Chopped,2.00,Tablespoon,100.0,,0.0867,0.0002,10.5311,0.0278,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Tomato Chopped,2.00,Quart,100.0,,5.7900,0.0153,10.5311,0.0278,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Onion Red Chopped,1.00,Quart,100.0,,1.4675,0.0039,10.5311,0.0278,,0.00,,,0.00,,0.00,
BATCH Kachumber Salad,7.97,lb,0.50,OZ-fl,377.84,2.70,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Cucumber Chopped,2.00,Quart,100.0,,2.1516,0.0057,10.5311,0.0278,,0.00,,,0.00,,0.00,
BATCH Kokum Punch,16.00,Quart,16.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,BATCH Simple Syrup,2.00,Quart,100.0,,2.2123,2.2123,13.1698,13.1698,,0.00,,,0.00,,0.00,
BATCH Kokum Punch,16.00,Quart,16.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,NEST Kokum Syrup,0.75,Cup,100.0,,0.3875,0.3875,13.1698,13.1698,,0.00,,,0.00,,0.00,
BATCH Kokum Punch,16.00,Quart,16.00,Quart,1.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - N/A Beverage,Inventory - NA Beverage,"Juice, Lemon",2.00,Quart,100.0,,10.5700,10.5700,13.1698,13.1698,,0.00,,,0.00,,0.00,
BATCH Kokum Vinaigrette,10.00,Quart,10.00,Quart,1.00,5.00,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Vinegar Distilled White,3.00,Quart,100.0,,2.3925,2.3925,25.1758,25.1758,,0.00,,,0.00,,0.00,
BATCH Kokum Vinaigrette,10.00,Quart,10.00,Quart,1.00,5.00,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Kokum Syrup,30.00,OZ-fl,100.0,,1.9374,1.9374,25.1758,25.1758,,0.00,,,0.00,,0.00,
BATCH Kokum Vinaigrette,10.00,Quart,10.00,Quart,1.00,5.00,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Mustard, Dijon",18.00,OZ-fl,100.0,,3.2619,3.2619,25.1758,25.1758,,0.00,,,0.00,,0.00,
BATCH Kokum Vinaigrette,10.00,Quart,10.00,Quart,1.00,5.00,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,3.00,OZ-fl,100.0,,0.3052,0.3052,25.1758,25.1758,,0.00,,,0.00,,0.00,
